Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
france-complete-custom-with-personalized-name-world-soccer-chair,France Complete Custom with personalized name World Soccer Chair,"<meta charset=""utf-8"">
<p>The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.</p>
<p><span>Made from 95% recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splinting. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading. </span><br><br></p>
<ul>
<li><span>*3/4” Traditional Adirondack Curved Back Style</span></li>
<li><span>Folding Style for portability</span></li>
<li><span>Base Chair Colors: Black, Red, White</span></li>
<li><span>Stainless Steel Hardware</span></li>
<li><span>Made from Recycled Plastic (HDPE)</span></li>
<li><span>Professional Grade 3M Certified Vinyl</span></li>
<li><span>UV stabilizer technology to prevent fading</span></li>
</ul>",mycustomsportschair,Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,Complete Custom with personalized name and number World Soccer Series,WorldSoccer,true,Chair Base Colour,Red,,Home Away,Home,,,,,,22679.6185,shopify,1000,continue,manual,499.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/France_Red_Front_lo.jpg?v=1644992546,1,"",false,,"The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.

Made from 95% recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splinting. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading.",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/France_Red_Front_lo.jpg?v=1644992546,lb,,,true,,,true,,,active
france-complete-custom-with-personalized-name-world-soccer-chair,,,,,,,,,White,,,Home,,,,,,22679.6185,shopify,1000,continue,manual,499.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/France_Home_Red_Back_Blank_lo.jpg?v=1644992546,2,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/France_White_Front_lo.jpg?v=1644992546,lb,,,,,,,,,
france-complete-custom-with-personalized-name-world-soccer-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/France_Home_White_Back_Blank_lo.jpg?v=1644992546,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,
france-complete-custom-with-personalized-name-world-soccer-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/France_Red_Back_lo.jpg?v=1644992546,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,
france-complete-custom-with-personalized-name-world-soccer-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/France_White_Back_lo.jpg?v=1644992546,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
france-complete-custom-with-personalized-name-world-soccer-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/France_White_Front_lo.jpg?v=1644992546,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,
croatia-complete-custom-with-personalized-name-world-soccer-chair-mini,Croatia Complete Custom with personalized name World Soccer Chair Mini,"<meta charset=""utf-8"">
<p>The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.</p>
<p><span>Made from 95% recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splinting. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading. </span><br><br></p>
<ul>
<li><span>*3/4” Traditional Adirondack Curved Back Style</span></li>
<li><span>Folding Style for portability</span></li>
<li><span>Base Chair Colors: Black, Red, White</span></li>
<li><span>Stainless Steel Hardware</span></li>
<li><span>Made from Recycled Plastic (HDPE)</span></li>
<li><span>Professional Grade 3M Certified Vinyl</span></li>
<li><span>UV stabilizer technology to prevent fading</span></li>
</ul>",mycustomsportschair,Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,Complete Custom with personalized name and number World Soccer Series,WorldSoccer,true,Chair Base Colour,Blue,,Home Away,Home,,,,,,22679.6185,shopify,1000,continue,manual,449.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Blue_Front_lo_mini_8b244e8e-2e55-444b-a1c4-316c4a994fbf.jpg?v=1644992540,1,"",false,Croatia World Soccer Chair | MyCustomSportsChair.com,"The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.

Made from 95% recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splinting. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading.",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Blue_Front_lo_mini_8b244e8e-2e55-444b-a1c4-316c4a994fbf.jpg?v=1644992540,lb,,,true,,,true,,,active
croatia-complete-custom-with-personalized-name-world-soccer-chair-mini,,,,,,,,,Red,,,Home,,,,,,22679.6185,shopify,1000,continue,manual,449.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Blue_Back_lo_mini_8d4fc1f9-68cc-41ec-a6b0-fd609f935668.jpg?v=1644992540,2,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Red_Front_lo_mini_3f1dffeb-8ae3-4d8a-9435-758d1b70bc5b.jpg?v=1644992540,lb,,,,,,,,,
croatia-complete-custom-with-personalized-name-world-soccer-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Red_Back_lo_mini_83b28051-4efd-4ba5-96a7-c527dae8d48e.jpg?v=1644992540,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,
croatia-complete-custom-with-personalized-name-world-soccer-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Red_Front_lo_mini_3f1dffeb-8ae3-4d8a-9435-758d1b70bc5b.jpg?v=1644992540,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,
croatia-complete-custom-with-personalized-name-world-soccer-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Home_Blue_Back_Blank_lo_mini.jpg?v=1644992540,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
croatia-complete-custom-with-personalized-name-world-soccer-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Home_Red_Back_Blank_lo_mini.jpg?v=1644992540,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,
croatia-world-soccer-chair-mini,Croatia World Soccer Chair Mini,"<meta charset=""utf-8"">
<p>The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.</p>
<p><span>Made from 95% recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splinting. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading. </span><br><br></p>
<ul>
<li><span>*3/4” Traditional Adirondack Curved Back Style</span></li>
<li><span>Folding Style for portability</span></li>
<li><span>Base Chair Colors: Black, Red, White</span></li>
<li><span>Stainless Steel Hardware</span></li>
<li><span>Made from Recycled Plastic (HDPE)</span></li>
<li><span>Professional Grade 3M Certified Vinyl</span></li>
<li><span>UV stabilizer technology to prevent fading</span></li>
</ul>",mycustomsportschair,Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,Outdoor Chairs,WorldSoccer,true,Chair Base Colour,Blue,,Home Away,Home,,,,,,22679.6185,shopify,1000,continue,manual,399.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Blue_Front_lo_mini.jpg?v=1644992535,1,"",false,Croatia World Soccer Chair | MyCustomSportsChair.com,"The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.

Made from 95% recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splinting. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading.",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Blue_Front_lo_mini.jpg?v=1644992535,lb,,,true,,,true,,,active
croatia-world-soccer-chair-mini,,,,,,,,,Red,,,Home,,,,,,22679.6185,shopify,1000,continue,manual,399.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Blue_Back_lo_mini.jpg?v=1644992535,2,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Red_Front_lo_mini.jpg?v=1644992535,lb,,,,,,,,,
croatia-world-soccer-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Red_Back_lo_mini.jpg?v=1644992535,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,
croatia-world-soccer-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Red_Front_lo_mini.jpg?v=1644992535,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,
croatia-world-soccer-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Home_Blue_Back_Blank_lo_mini_e87e02c8-7121-40f8-80ae-91b03851a355.jpg?v=1644992535,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
croatia-world-soccer-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Home_Red_Back_Blank_lo_mini_7047e3a2-3da3-4c21-8c7f-ba6c28f5e2c1.jpg?v=1644992535,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,
croatia-world-soccer-chair,Croatia World Soccer Chair,"<meta charset=""utf-8"">
<p>The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.</p>
<p><span>Made from 95% recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splinting. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading. </span><br><br></p>
<ul>
<li><span>*3/4” Traditional Adirondack Curved Back Style</span></li>
<li><span>Folding Style for portability</span></li>
<li><span>Base Chair Colors: Black, Red, White</span></li>
<li><span>Stainless Steel Hardware</span></li>
<li><span>Made from Recycled Plastic (HDPE)</span></li>
<li><span>Professional Grade 3M Certified Vinyl</span></li>
<li><span>UV stabilizer technology to prevent fading</span></li>
</ul>",mycustomsportschair,Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,World Soccer Series,WorldSoccer,true,Chair Base Colour,Blue,,Home Away,Home,,,,,,22679.6185,shopify,1000,continue,manual,449.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_NewBlue_Front.jpg?v=1644992529,1,"",false,Croatia World Soccer Chair | MyCustomSportsChair.com,"The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.

Made from 95% recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splinting. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading.",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_NewBlue_Front.jpg?v=1644992529,lb,,,true,,,true,,,active
croatia-world-soccer-chair,,,,,,,,,Red,,,Home,,,,,"",22679.6185,shopify,1000,continue,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_NewBlue_Back.jpg?v=1644992529,2,feature,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Red_Front.jpg?v=1644992529,lb,,,,,,,,,
croatia-world-soccer-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_NewBlue_Back_Blank.jpg?v=1644992529,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,
croatia-world-soccer-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Red_Back.jpg?v=1644992529,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,
croatia-world-soccer-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Red_Back_Blank.jpg?v=1644992529,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
croatia-world-soccer-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Red_Front.jpg?v=1644992529,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,
croatia-complete-custom-with-personalized-name-world-soccer-chair,Croatia Complete Custom with personalized name World Soccer Chair,"<meta charset=""utf-8"">
<p>The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.</p>
<p><span>Made from 95% recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splinting. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading. </span><br><br></p>
<ul>
<li><span>*3/4” Traditional Adirondack Curved Back Style</span></li>
<li><span>Folding Style for portability</span></li>
<li><span>Base Chair Colors: Black, Red, White</span></li>
<li><span>Stainless Steel Hardware</span></li>
<li><span>Made from Recycled Plastic (HDPE)</span></li>
<li><span>Professional Grade 3M Certified Vinyl</span></li>
<li><span>UV stabilizer technology to prevent fading</span></li>
</ul>",mycustomsportschair,Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,Complete Custom with personalized name and number World Soccer Series,WorldSoccer,true,Chair Base Colour,Blue,,Home Away,Home,,,,,,22679.6185,shopify,1000,continue,manual,499.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Blue_Front_lo.jpg?v=1644992523,1,"",false,Croatia World Soccer Chair | MyCustomSportsChair.com,"The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.

Made from 95% recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splinting. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading.",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Blue_Front_lo.jpg?v=1644992523,lb,,,true,,,true,,,active
croatia-complete-custom-with-personalized-name-world-soccer-chair,,,,,,,,,Red,,,Home,,,,,,22679.6185,shopify,1000,continue,manual,499.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Blue_Back_lo.jpg?v=1644992523,2,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Red_Front_lo.jpg?v=1644992523,lb,,,,,,,,,
croatia-complete-custom-with-personalized-name-world-soccer-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Home_Blue_Back_Blank_lo.jpg?v=1644992523,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,
croatia-complete-custom-with-personalized-name-world-soccer-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Home_Red_Back_Blank_lo.jpg?v=1644992523,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,
croatia-complete-custom-with-personalized-name-world-soccer-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Red_Back_lo.jpg?v=1644992523,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
croatia-complete-custom-with-personalized-name-world-soccer-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Croatia_Red_Front_lo.jpg?v=1644992523,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,
canada-world-soccer-chair-mini,Canada World Soccer Chair Mini,"<meta charset=""utf-8"">
<p>The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.</p>
<p><span>Made from 95% recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splinting. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading. </span><br><br></p>
<ul>
<li><span>*3/4” Traditional Adirondack Curved Back Style</span></li>
<li><span>Folding Style for portability</span></li>
<li><span>Base Chair Colors: Black, Red, White</span></li>
<li><span>Stainless Steel Hardware</span></li>
<li><span>Made from Recycled Plastic (HDPE)</span></li>
<li><span>Professional Grade 3M Certified Vinyl</span></li>
<li><span>UV stabilizer technology to prevent fading</span></li>
</ul>",mycustomsportschair,Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,Outdoor Chairs,WorldSoccer,true,Chair Base Colour,Red,,Home Away,Home,,,,,,22679.6185,shopify,1000,continue,manual,399.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Canada_Red_Front_lo_mini.jpg?v=1644992518,1,"",false,Canada World Soccer Chair | MyCustomSportsChair.com,"The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.

Made from 95% recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splinting. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading.",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Canada_Red_Front_lo_mini.jpg?v=1644992518,lb,,,true,,,true,,,active
canada-world-soccer-chair-mini,,,,,,,,,White,,,Home,,,,,,22679.6185,shopify,1000,continue,manual,399.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Canada_Red_Back_lo_mini.jpg?v=1644992518,2,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Canada_White_Front_lo_mini.jpg?v=1644992518,lb,,,,,,,,,
canada-world-soccer-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Canada_White_Back_lo_mini.jpg?v=1644992518,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,
canada-world-soccer-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Canada_White_Front_lo_mini.jpg?v=1644992518,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,
canada-world-soccer-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Canada_Home_Red_Back_Blank_lo_mini_d0a006ce-5141-4047-bf9d-124832c1ff6b.jpg?v=1645008780,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
canada-world-soccer-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Canada_Home_White_Back_Blank_lo_mini_7de64b08-fa32-40ca-9a93-b88f616a20f7.jpg?v=1645008780,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,
canada-world-soccer-chair,Canada World Soccer Chair,"<meta charset=""utf-8"">
<p>The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.</p>
<p><span>Made from 95% recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splinting. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading. </span><br><br></p>
<ul>
<li><span>*3/4” Traditional Adirondack Curved Back Style</span></li>
<li><span>Folding Style for portability</span></li>
<li><span>Base Chair Colors: Black, Red, White</span></li>
<li><span>Stainless Steel Hardware</span></li>
<li><span>Made from Recycled Plastic (HDPE)</span></li>
<li><span>Professional Grade 3M Certified Vinyl</span></li>
<li><span>UV stabilizer technology to prevent fading</span></li>
</ul>",mycustomsportschair,Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,World Soccer Series,WorldSoccer,true,Chair Base Colour,Red,,Home Away,Home,,,,,,22679.6185,shopify,1000,continue,manual,449.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Canada_Red_Front.jpg?v=1644992511,1,"",false,Canada World Soccer Chair | MyCustomSportsChair.com,"The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.

Made from 95% recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splinting. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading.",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Canada_Red_Front.jpg?v=1644992511,lb,,,true,,,true,,,active
